DASYLab - V 11.00.00
Worksheet name: 6by10beamlayout
Recording date     : 7/1/2016,  4:52:39 PM
Block length       : 2
Delta              : 0.2 sec.
Number of channels : 16
Date;Measurement time[hh:mm:ss];Slide Disp. Br. 0 [in];Slide Disp. Br. 2 [in];Slide Disp. Br. 3 [in];Slide Disp. Br. 4 [in];String Pot. Br. 5 [in];String Pot. Br. 6 [in];String Pot. Br. 7 [in];String Pot. Br. 8 [in];Slide Disp. Red. O [in];Slide Disp. Red. 2 [in];Slide Disp. Red. 3 [in];Slide Disp. Red. 4 [in];Slide Disp. Red. 5 [in];Slide Disp. Red. 6 [in];Slide Disp. Red. 7 [in];Slide Disp. Red. 8 [in];
7/1/2016;00:03:39.2;0.24228;0.65500;0.27835;0.26688;1.43470;1.42090;-5.32806;-7.17285;0.58096;0.53482;0.62445;0.52338;0.59708;0.78140;0.49301;0.44662;
7/1/2016;00:03:39.4;0.24225;0.65503;0.27829;0.26669;1.43836;1.42258;-5.32349;-7.16949;0.58115;0.53513;0.62445;0.52322;0.59717;0.78177;0.49316;0.44672;
7/1/2016;00:03:39.6;0.24240;0.65497;0.27835;0.26672;1.43714;1.42410;-5.32257;-7.17010;0.58151;0.53513;0.62436;0.52328;0.59729;0.78149;0.49323;0.44702;
7/1/2016;00:03:39.8;0.24210;0.65460;0.27817;0.26669;1.43531;1.42700;-5.32227;-7.16797;0.58170;0.53540;0.62476;0.52353;0.59714;0.78162;0.49371;0.44705;
7/1/2016;00:03:40.0;0.24225;0.65479;0.27850;0.26663;1.44813;1.42929;-5.32043;-7.16644;0.58194;0.53577;0.62500;0.52350;0.59698;0.78189;0.49350;0.44708;
7/1/2016;00:03:40.2;0.24234;0.65479;0.27817;0.26645;1.44508;1.43021;-5.32043;-7.16461;0.58234;0.53595;0.62534;0.52356;0.59717;0.78210;0.49356;0.44699;
7/1/2016;00:03:40.4;0.24222;0.65457;0.27835;0.26663;1.44691;1.43188;-5.31708;-7.16522;0.58252;0.53650;0.62549;0.52356;0.59726;0.78241;0.49390;0.44705;
7/1/2016;00:03:40.6;0.24210;0.65497;0.27811;0.26660;1.44996;1.43326;-5.31525;-7.16431;0.58276;0.53656;0.62598;0.52374;0.59732;0.78284;0.49384;0.44711;
7/1/2016;00:03:40.8;0.24207;0.65472;0.27823;0.26660;1.45362;1.43539;-5.31769;-7.16217;0.58298;0.53683;0.62610;0.52368;0.59720;0.78287;0.49405;0.44717;
7/1/2016;00:03:41.0;0.24203;0.65485;0.27850;0.26648;1.45423;1.43783;-5.31525;-7.16187;0.58322;0.53717;0.62625;0.52353;0.59686;0.78308;0.49454;0.44693;
7/1/2016;00:03:41.2;0.24207;0.65494;0.27838;0.26648;1.45301;1.43875;-5.31525;-7.16156;0.58347;0.53711;0.62625;0.52371;0.59695;0.78342;0.49432;0.44711;
7/1/2016;00:03:41.4;0.24203;0.65479;0.27817;0.26678;1.45484;1.44058;-5.31311;-7.15912;0.58374;0.53726;0.62662;0.52368;0.59708;0.78339;0.49451;0.44705;
7/1/2016;00:03:41.6;0.24234;0.65479;0.27850;0.26697;1.46034;1.44348;-5.31250;-7.15942;0.58374;0.53745;0.62683;0.52371;0.59705;0.78351;0.49481;0.44742;
7/1/2016;00:03:41.8;0.24200;0.65497;0.27835;0.26657;1.45851;1.44424;-5.31036;-7.15576;0.58411;0.53760;0.62686;0.52377;0.59689;0.78384;0.49478;0.44730;
7/1/2016;00:03:42.0;0.24197;0.65485;0.27808;0.26636;1.46095;1.44440;-5.30853;-7.15424;0.58456;0.53790;0.62726;0.52374;0.59720;0.78415;0.49445;0.44733;
7/1/2016;00:03:42.2;0.24219;0.65469;0.27817;0.26666;1.46034;1.44867;-5.30518;-7.15515;0.58490;0.53818;0.62750;0.52402;0.59729;0.78421;0.49478;0.44742;
7/1/2016;00:03:42.4;0.24228;0.65457;0.27823;0.26678;1.46949;1.45187;-5.30579;-7.15607;0.58514;0.53848;0.62787;0.52386;0.59711;0.78448;0.49493;0.44778;
7/1/2016;00:03:42.6;0.24191;0.65463;0.27841;0.26654;1.46400;1.45340;-5.30701;-7.15393;0.58527;0.53885;0.62787;0.52371;0.59720;0.78476;0.49539;0.44757;
7/1/2016;00:03:42.8;0.24197;0.65457;0.27835;0.26669;1.47010;1.45431;-5.30579;-7.15118;0.58536;0.53915;0.62830;0.52386;0.59705;0.78488;0.49548;0.44754;
7/1/2016;00:03:43.0;0.24197;0.65475;0.27841;0.26636;1.47193;1.45615;-5.30151;-7.14935;0.58578;0.53937;0.62845;0.52377;0.59717;0.78488;0.49564;0.44772;
7/1/2016;00:03:43.2;0.24194;0.65463;0.27841;0.26672;1.47315;1.45782;-5.30182;-7.14813;0.58575;0.53964;0.62854;0.52402;0.59695;0.78479;0.49576;0.44754;
7/1/2016;00:03:43.4;0.24182;0.65454;0.27856;0.26669;1.47376;1.46011;-5.30090;-7.14752;0.58582;0.53983;0.62891;0.52383;0.59698;0.78516;0.49606;0.44754;
7/1/2016;00:03:43.6;0.24191;0.65469;0.27838;0.26642;1.47254;1.46164;-5.29816;-7.14569;0.58612;0.54019;0.62930;0.52390;0.59720;0.78534;0.49576;0.44748;
7/1/2016;00:03:43.8;0.24203;0.65442;0.27841;0.26636;1.47743;1.46332;-5.29907;-7.14294;0.58661;0.54053;0.62943;0.52402;0.59723;0.78543;0.49561;0.44791;
7/1/2016;00:03:44.0;0.24203;0.65439;0.27838;0.26639;1.47438;1.46637;-5.29419;-7.14264;0.58682;0.54065;0.62967;0.52417;0.59726;0.78583;0.49615;0.44781;
7/1/2016;00:03:44.2;0.24222;0.65466;0.27835;0.26639;1.47865;1.46881;-5.29572;-7.14355;0.58698;0.54114;0.62991;0.52399;0.59705;0.78650;0.49628;0.44809;
7/1/2016;00:03:44.4;0.24191;0.65454;0.27835;0.26639;1.47865;1.46912;-5.29510;-7.14111;0.58722;0.54153;0.63010;0.52399;0.59720;0.78644;0.49634;0.44788;
7/1/2016;00:03:44.6;0.24164;0.65457;0.27850;0.26614;1.48536;1.46957;-5.29327;-7.14081;0.58774;0.54147;0.62991;0.52402;0.59698;0.78635;0.49646;0.44791;
7/1/2016;00:03:44.8;0.24164;0.65448;0.27838;0.26620;1.48658;1.47217;-5.29297;-7.13989;0.58807;0.54193;0.62988;0.52423;0.59714;0.78683;0.49683;0.44803;
7/1/2016;00:03:45.0;0.24188;0.65463;0.27838;0.26663;1.49085;1.47507;-5.28961;-7.14233;0.58841;0.54178;0.63040;0.52396;0.59689;0.78687;0.49701;0.44785;
7/1/2016;00:03:45.2;0.24155;0.65463;0.27856;0.26642;1.49635;1.47629;-5.28961;-7.13806;0.58850;0.54181;0.63074;0.52420;0.59698;0.78683;0.49689;0.44803;
7/1/2016;00:03:45.4;0.24185;0.65466;0.27853;0.26624;1.49513;1.47781;-5.28870;-7.13470;0.58890;0.54236;0.63098;0.52417;0.59692;0.78711;0.49704;0.44818;
7/1/2016;00:03:45.6;0.24200;0.65460;0.27817;0.26627;1.49146;1.48102;-5.28351;-7.13501;0.58926;0.54288;0.63120;0.52435;0.59720;0.78729;0.49689;0.44815;
7/1/2016;00:03:45.8;0.24173;0.65454;0.27841;0.26648;1.49635;1.48254;-5.28564;-7.13470;0.58920;0.54276;0.63162;0.52429;0.59705;0.78717;0.49731;0.44839;
7/1/2016;00:03:46.0;0.24176;0.65463;0.27866;0.26633;1.50062;1.48453;-5.28656;-7.13379;0.58966;0.54321;0.63187;0.52408;0.59698;0.78769;0.49756;0.44836;
7/1/2016;00:03:46.2;0.24170;0.65472;0.27850;0.26614;1.50245;1.48636;-5.28442;-7.13287;0.58997;0.54361;0.63242;0.52414;0.59692;0.78796;0.49759;0.44818;
7/1/2016;00:03:46.4;0.24149;0.65448;0.27856;0.26614;1.50123;1.48788;-5.28046;-7.13104;0.59009;0.54404;0.63263;0.52411;0.59695;0.78766;0.49768;0.44846;
7/1/2016;00:03:46.6;0.24158;0.65454;0.27853;0.26648;1.50489;1.48926;-5.28046;-7.13318;0.59033;0.54419;0.63278;0.52420;0.59677;0.78802;0.49811;0.44839;
7/1/2016;00:03:46.8;0.24133;0.65427;0.27884;0.26636;1.50672;1.49200;-5.27985;-7.13013;0.59036;0.54425;0.63297;0.52429;0.59692;0.78799;0.49811;0.44846;
7/1/2016;00:03:47.0;0.24152;0.65430;0.27856;0.26651;1.50550;1.49338;-5.27954;-7.12677;0.59048;0.54453;0.63315;0.52444;0.59698;0.78815;0.49820;0.44879;
7/1/2016;00:03:47.2;0.24170;0.65454;0.27863;0.26636;1.50489;1.49551;-5.27466;-7.12646;0.59079;0.54459;0.63354;0.52408;0.59698;0.78864;0.49823;0.44904;
7/1/2016;00:03:47.4;0.24191;0.65424;0.27847;0.26657;1.51039;1.49795;-5.27222;-7.12433;0.59137;0.54517;0.63348;0.52432;0.59702;0.78867;0.49854;0.44897;
7/1/2016;00:03:47.6;0.24152;0.65405;0.27847;0.26654;1.51527;1.50055;-5.27466;-7.12494;0.59134;0.54526;0.63403;0.52432;0.59698;0.78864;0.49884;0.44913;
7/1/2016;00:03:47.8;0.24142;0.65424;0.27847;0.26630;1.51710;1.50192;-5.27618;-7.12341;0.59171;0.54559;0.63406;0.52417;0.59683;0.78940;0.49933;0.44891;
7/1/2016;00:03:48.0;0.24142;0.65430;0.27878;0.26614;1.51771;1.50421;-5.27191;-7.12067;0.59210;0.54611;0.63403;0.52429;0.59692;0.78949;0.49942;0.44916;
7/1/2016;00:03:48.2;0.24149;0.65439;0.27853;0.26608;1.51466;1.50543;-5.26917;-7.12250;0.59241;0.54602;0.63400;0.52432;0.59686;0.78983;0.49930;0.44907;
7/1/2016;00:03:48.4;0.24149;0.65411;0.27866;0.26620;1.51954;1.50787;-5.26886;-7.11945;0.59280;0.54611;0.63431;0.52423;0.59695;0.78961;0.49976;0.44904;
7/1/2016;00:03:48.6;0.24139;0.65454;0.27884;0.26602;1.52076;1.50986;-5.26886;-7.12006;0.59274;0.54663;0.63467;0.52423;0.59683;0.79016;0.49982;0.44910;
7/1/2016;00:03:48.8;0.24139;0.65424;0.27884;0.26624;1.52076;1.51047;-5.26703;-7.11700;0.59314;0.54669;0.63464;0.52441;0.59698;0.79056;0.50000;0.44885;
7/1/2016;00:03:49.0;0.24323;0.65628;0.26694;0.27042;1.62391;1.61407;-5.30518;-7.15393;0.00058;0.50476;0.61462;0.52197;0.00070;0.75311;0.51456;0.46515;
7/1/2016;00:03:49.2;0.24722;0.65314;0.26749;0.26877;1.60438;1.59546;-5.31494;-7.16614;0.00049;0.50464;0.61462;0.52213;0.00076;0.75281;0.51379;0.46481;
7/1/2016;00:03:49.4;0.24640;0.65454;0.26715;0.26886;1.60011;1.59485;-5.31586;-7.16675;0.00052;0.50464;0.61447;0.52225;0.00052;0.75262;0.51385;0.46451;
7/1/2016;00:03:49.6;0.24707;0.65433;0.26727;0.26859;1.60377;1.59576;-5.31738;-7.16522;0.00055;0.50482;0.61447;0.52225;0.00058;0.75311;0.51422;0.46466;
7/1/2016;00:03:49.8;0.24701;0.65433;0.26727;0.26880;1.60255;1.59729;-5.31464;-7.16400;0.00058;0.50516;0.61447;0.52209;0.00067;0.75311;0.51416;0.46472;
7/1/2016;00:03:50.0;0.24707;0.65405;0.26718;0.26871;1.60621;1.59805;-5.31403;-7.16431;0.00049;0.50476;0.61441;0.52213;0.00058;0.75287;0.51419;0.46484;
7/1/2016;00:03:50.2;0.24707;0.65417;0.26733;0.26904;1.60499;1.60126;-5.31372;-7.16461;0.00073;0.50510;0.61450;0.52209;0.00067;0.75305;0.51456;0.46487;
7/1/2016;00:03:50.4;0.24683;0.65448;0.26740;0.26889;1.60926;1.60293;-5.31342;-7.16278;0.00037;0.50494;0.61472;0.52200;0.00034;0.75293;0.51428;0.46475;
7/1/2016;00:03:50.6;0.24704;0.65421;0.26727;0.26871;1.60865;1.60416;-5.31219;-7.16248;0.00055;0.50461;0.61423;0.52203;0.00061;0.75278;0.51425;0.46469;
7/1/2016;00:03:50.8;0.24677;0.65445;0.26749;0.26886;1.60987;1.60553;-5.31006;-7.16156;0.00073;0.50476;0.61414;0.52216;0.00052;0.75299;0.51443;0.46506;
7/1/2016;00:03:51.0;0.24698;0.65402;0.26712;0.26868;1.61354;1.60721;-5.30975;-7.15912;0.00067;0.50482;0.61475;0.52197;0.00061;0.75308;0.51443;0.46518;
7/1/2016;00:03:51.2;0.24692;0.65408;0.26749;0.26871;1.61354;1.60812;-5.30792;-7.15790;0.00073;0.50467;0.61475;0.52225;0.00043;0.75305;0.51428;0.46536;
7/1/2016;00:03:51.4;0.24686;0.65442;0.26730;0.26843;1.61964;1.60965;-5.30975;-7.15820;0.00043;0.50479;0.61450;0.52219;0.00061;0.75311;0.51462;0.46509;
7/1/2016;00:03:51.6;0.24704;0.65439;0.26736;0.26831;1.61964;1.61240;-5.30670;-7.15698;0.00064;0.50500;0.61447;0.52219;0.00049;0.75320;0.51450;0.46533;
7/1/2016;00:03:51.8;0.24698;0.65396;0.26743;0.26859;1.62269;1.61346;-5.30731;-7.15729;0.00073;0.50510;0.61450;0.52219;0.00067;0.75281;0.51474;0.46530;
7/1/2016;00:03:52.0;0.24695;0.65414;0.26749;0.26874;1.62391;1.61468;-5.30670;-7.15637;0.00052;0.50504;0.61465;0.52200;0.00046;0.75320;0.51483;0.46524;
7/1/2016;00:03:52.2;0.24698;0.65442;0.26752;0.26828;1.62757;1.61651;-5.30609;-7.15454;0.00058;0.50513;0.61435;0.52194;0.00052;0.75308;0.51486;0.46527;
7/1/2016;00:03:52.4;0.24698;0.65411;0.26767;0.26871;1.62513;1.61774;-5.30334;-7.15332;0.00064;0.50476;0.61450;0.52209;0.00070;0.75305;0.51456;0.46527;
7/1/2016;00:03:52.6;0.24713;0.65405;0.26733;0.26855;1.62513;1.61987;-5.30121;-7.15332;0.00052;0.50479;0.61447;0.52203;0.00052;0.75314;0.51468;0.46561;
7/1/2016;00:03:52.8;0.24719;0.65411;0.26758;0.26877;1.62574;1.62155;-5.29907;-7.15332;0.00046;0.50479;0.61475;0.52200;0.00061;0.75342;0.51486;0.46561;
7/1/2016;00:03:53.0;0.24704;0.65405;0.26791;0.26865;1.63368;1.62247;-5.30334;-7.15179;0.00018;0.50491;0.61465;0.52219;0.00067;0.75317;0.51489;0.46579;
7/1/2016;00:03:53.2;0.24692;0.65430;0.26767;0.26816;1.63246;1.62460;-5.29968;-7.14844;0.00064;0.50504;0.61465;0.52203;0.00061;0.75354;0.51492;0.46555;
7/1/2016;00:03:53.4;0.24707;0.65414;0.26764;0.26828;1.63490;1.62674;-5.29877;-7.15088;0.00079;0.50482;0.61462;0.52213;0.00076;0.75336;0.51501;0.46570;
7/1/2016;00:03:53.6;0.24698;0.65375;0.26788;0.26840;1.63368;1.62918;-5.29785;-7.14844;0.00052;0.50504;0.61481;0.52228;0.00073;0.75317;0.51498;0.46570;
7/1/2016;00:03:53.8;0.24692;0.65402;0.26816;0.26831;1.63978;1.63010;-5.29755;-7.14752;0.00058;0.50534;0.61484;0.52209;0.00052;0.75320;0.51547;0.46573;
7/1/2016;00:03:54.0;0.24710;0.65421;0.26794;0.26849;1.63734;1.63147;-5.29602;-7.14752;0.00064;0.50522;0.61472;0.52191;0.00034;0.75360;0.51535;0.46552;
7/1/2016;00:03:54.2;0.24734;0.65390;0.26810;0.26843;1.64161;1.63406;-5.29419;-7.14386;0.00067;0.50516;0.61459;0.52213;0.00070;0.75327;0.51511;0.46561;
7/1/2016;00:03:54.4;0.24695;0.65372;0.26825;0.26831;1.64344;1.63589;-5.29327;-7.14417;0.00034;0.50491;0.61469;0.52209;0.00061;0.75314;0.51538;0.46576;
7/1/2016;00:03:54.6;0.24701;0.65369;0.26825;0.26843;1.64710;1.63788;-5.29114;-7.14447;0.00037;0.50513;0.61484;0.52185;0.00052;0.75366;0.51550;0.46597;
7/1/2016;00:03:54.8;0.24731;0.65363;0.26813;0.26837;1.64405;1.63971;-5.29144;-7.14294;0.00040;0.50525;0.61496;0.52197;0.00052;0.75366;0.51526;0.46573;
7/1/2016;00:03:55.0;0.24722;0.65323;0.26834;0.26834;1.64955;1.64108;-5.28961;-7.14020;0.00058;0.50525;0.61465;0.52213;0.00061;0.75363;0.51532;0.46613;
7/1/2016;00:03:55.2;0.24731;0.65344;0.26834;0.26816;1.65016;1.64398;-5.28900;-7.14142;0.00076;0.50543;0.61472;0.52222;0.00092;0.75372;0.51535;0.46600;
7/1/2016;00:03:55.4;0.24722;0.65311;0.26828;0.26825;1.65260;1.64581;-5.28748;-7.14081;0.00040;0.50543;0.61508;0.52216;0.00061;0.75372;0.51563;0.46606;
7/1/2016;00:03:55.6;0.24710;0.65332;0.26852;0.26794;1.65382;1.64657;-5.28809;-7.13837;0.00067;0.50546;0.61493;0.52200;0.00049;0.75354;0.51599;0.46588;
7/1/2016;00:03:55.8;0.24786;0.65329;0.26859;0.26801;1.65443;1.64764;-5.28656;-7.13715;0.00067;0.50549;0.61462;0.52188;0.00052;0.75366;0.51572;0.46576;
7/1/2016;00:03:56.0;0.24808;0.65329;0.26862;0.26822;1.65687;1.65008;-5.28381;-7.13501;0.00061;0.50522;0.61475;0.52203;0.00064;0.75342;0.51556;0.46622;
7/1/2016;00:03:56.2;0.24786;0.65320;0.26889;0.26825;1.66419;1.65176;-5.28564;-7.13501;0.00067;0.50500;0.61462;0.52203;0.00055;0.75327;0.51569;0.46616;
7/1/2016;00:03:56.4;0.24796;0.65317;0.26877;0.26807;1.66114;1.65237;-5.28442;-7.13379;0.00064;0.50534;0.61499;0.52182;0.00043;0.75397;0.51587;0.46637;
7/1/2016;00:03:56.6;0.24786;0.65338;0.26883;0.26791;1.66297;1.65466;-5.28259;-7.13165;0.00052;0.50537;0.61502;0.52200;0.00061;0.75409;0.51572;0.46628;
7/1/2016;00:03:56.8;0.24805;0.65326;0.26886;0.26807;1.66664;1.65726;-5.28290;-7.13257;0.00101;0.50565;0.61475;0.52216;0.00052;0.75391;0.51590;0.46637;
7/1/2016;00:03:57.0;0.24792;0.65302;0.26898;0.26767;1.66603;1.65985;-5.28076;-7.13165;0.00064;0.50580;0.61499;0.52216;0.00061;0.75391;0.51596;0.46652;
7/1/2016;00:03:57.2;0.24777;0.65314;0.26910;0.26794;1.66786;1.66122;-5.27924;-7.13165;0.00067;0.50568;0.61514;0.52219;0.00067;0.75397;0.51624;0.46664;
7/1/2016;00:03:57.4;0.24786;0.65320;0.26917;0.26791;1.66664;1.66244;-5.27771;-7.13135;0.00070;0.50565;0.61499;0.52209;0.00052;0.75403;0.51611;0.46640;
7/1/2016;00:03:57.6;0.24783;0.65332;0.26917;0.26755;1.66908;1.66458;-5.27527;-7.12646;0.00064;0.50574;0.61496;0.52206;0.00064;0.75385;0.51630;0.46652;
7/1/2016;00:03:57.8;0.24780;0.65314;0.26935;0.26785;1.67030;1.66611;-5.27649;-7.12708;0.00049;0.50552;0.61490;0.52216;0.00076;0.75369;0.51593;0.46655;
7/1/2016;00:03:58.0;0.24768;0.65298;0.26956;0.26776;1.67396;1.66901;-5.27405;-7.12738;0.00052;0.50543;0.61511;0.52222;0.00037;0.75375;0.51624;0.46674;
7/1/2016;00:03:58.2;0.24759;0.65338;0.26956;0.26791;1.67884;1.66992;-5.27405;-7.12341;0.00024;0.50552;0.61505;0.52200;0.00052;0.75381;0.51627;0.46689;
7/1/2016;00:03:58.4;0.24811;0.65314;0.26965;0.26776;1.68067;1.67145;-5.27344;-7.12433;0.00055;0.50574;0.61502;0.52203;0.00067;0.75418;0.51617;0.46695;
7/1/2016;00:03:58.6;0.24802;0.65311;0.26953;0.26785;1.67762;1.67374;-5.27039;-7.12463;0.00064;0.50555;0.61511;0.52219;0.00070;0.75412;0.51620;0.46701;
7/1/2016;00:03:58.8;0.24802;0.65274;0.26944;0.26794;1.68434;1.67572;-5.27161;-7.12463;0.00055;0.50583;0.61545;0.52216;0.00064;0.75409;0.51651;0.46732;
7/1/2016;00:03:59.0;0.24786;0.65298;0.26938;0.26746;1.68128;1.67679;-5.27100;-7.12372;0.00061;0.50610;0.61523;0.52219;0.00055;0.75400;0.51657;0.46704;
7/1/2016;00:03:59.2;0.24780;0.65305;0.26950;0.26767;1.68922;1.67831;-5.27008;-7.12158;0.00058;0.50607;0.61520;0.52185;0.00049;0.75421;0.51657;0.46716;
7/1/2016;00:03:59.4;0.24796;0.65295;0.26950;0.26755;1.68800;1.68030;-5.26764;-7.12097;0.00067;0.50574;0.61502;0.52188;0.00061;0.75385;0.51660;0.46710;
7/1/2016;00:03:59.6;0.24817;0.65295;0.26971;0.26773;1.68556;1.68289;-5.26703;-7.11945;0.00061;0.50574;0.61530;0.52209;0.00052;0.75418;0.51666;0.46732;
7/1/2016;00:03:59.8;0.24802;0.65289;0.26990;0.26755;1.68922;1.68457;-5.26611;-7.11823;0.00043;0.50601;0.61536;0.52200;0.00037;0.75375;0.51660;0.46704;
7/1/2016;00:04:00.0;0.24765;0.65314;0.26984;0.26724;1.69532;1.68472;-5.26489;-7.11792;0.00027;0.50595;0.61548;0.52209;0.00040;0.75452;0.51663;0.46722;
7/1/2016;00:04:00.2;0.24817;0.65305;0.26974;0.26758;1.69105;1.68747;-5.26306;-7.11456;0.00055;0.50607;0.61517;0.52213;0.00064;0.75443;0.51639;0.46753;
7/1/2016;00:04:00.4;0.24805;0.65277;0.26971;0.26733;1.69654;1.68915;-5.26154;-7.11609;0.00067;0.50598;0.61520;0.52222;0.00055;0.75424;0.51663;0.46783;
7/1/2016;00:04:00.6;0.24805;0.65295;0.26984;0.26730;1.70265;1.69189;-5.26367;-7.11578;0.00049;0.50626;0.61542;0.52222;0.00067;0.75455;0.51700;0.46799;
7/1/2016;00:04:00.8;0.24759;0.65314;0.27002;0.26706;1.70082;1.69403;-5.26276;-7.11456;0.00067;0.50626;0.61557;0.52209;0.00061;0.75452;0.51678;0.46753;
7/1/2016;00:04:01.0;0.24783;0.65308;0.27002;0.26694;1.70570;1.69357;-5.26031;-7.11151;0.00067;0.50641;0.61523;0.52197;0.00070;0.75449;0.51657;0.46762;
7/1/2016;00:04:01.2;0.24759;0.65311;0.27017;0.26718;1.70204;1.69647;-5.25879;-7.10999;0.00076;0.50653;0.61511;0.52194;0.00052;0.75418;0.51678;0.46780;
7/1/2016;00:04:01.4;0.24799;0.65274;0.27005;0.26755;1.70448;1.69876;-5.25635;-7.11243;0.00055;0.50635;0.61545;0.52209;0.00055;0.75449;0.51678;0.46783;
7/1/2016;00:04:01.6;0.24771;0.65295;0.27032;0.26715;1.71119;1.70120;-5.25818;-7.11029;0.00055;0.50647;0.61539;0.52188;0.00037;0.75433;0.51657;0.46793;
7/1/2016;00:04:01.8;0.24802;0.65302;0.27036;0.26703;1.71058;1.70135;-5.25513;-7.10785;0.00049;0.50620;0.61545;0.52191;0.00049;0.75488;0.51651;0.46799;
7/1/2016;00:04:02.0;0.24814;0.65295;0.27017;0.26712;1.70997;1.70532;-5.25269;-7.10724;0.00061;0.50638;0.61542;0.52197;0.00064;0.75467;0.51663;0.46820;
7/1/2016;00:04:02.2;0.24808;0.65289;0.27020;0.26727;1.71668;1.70608;-5.25177;-7.10663;0.00082;0.50644;0.61554;0.52216;0.00067;0.75458;0.51715;0.46811;
7/1/2016;00:04:02.4;0.24771;0.65274;0.27023;0.26697;1.71791;1.70776;-5.25299;-7.10602;0.00061;0.50650;0.61554;0.52206;0.00055;0.75476;0.51724;0.46841;
7/1/2016;00:04:02.6;0.24811;0.65308;0.27036;0.26700;1.71546;1.70959;-5.25177;-7.10205;0.00058;0.50699;0.61560;0.52213;0.00076;0.75500;0.51703;0.46832;
7/1/2016;00:04:02.8;0.24811;0.65302;0.27011;0.26712;1.71791;1.71097;-5.25024;-7.10388;0.00073;0.50671;0.61548;0.52203;0.00064;0.75494;0.51712;0.46823;
7/1/2016;00:04:03.0;0.24792;0.65289;0.27045;0.26736;1.71852;1.71326;-5.24902;-7.10205;0.00055;0.50671;0.61581;0.52206;0.00064;0.75467;0.51712;0.46841;
7/1/2016;00:04:03.2;0.24808;0.65289;0.27060;0.26712;1.72340;1.71493;-5.24902;-7.10144;0.00073;0.50668;0.61560;0.52200;0.00052;0.75458;0.51685;0.46851;
7/1/2016;00:04:03.4;0.24792;0.65305;0.27078;0.26703;1.72584;1.71600;-5.24841;-7.10022;0.00058;0.50644;0.61575;0.52209;0.00052;0.75479;0.51669;0.46848;
7/1/2016;00:04:03.6;0.24783;0.65298;0.27048;0.26706;1.72950;1.71890;-5.24323;-7.09961;0.00055;0.50671;0.61557;0.52213;0.00052;0.75494;0.51691;0.46866;
7/1/2016;00:04:03.8;0.24799;0.65277;0.27051;0.26703;1.72767;1.71905;-5.24261;-7.09747;0.00061;0.50681;0.61557;0.52228;0.00049;0.75500;0.51706;0.46890;
7/1/2016;00:04:04.0;0.24829;0.65298;0.27054;0.26724;1.73316;1.72302;-5.24323;-7.09900;0.00061;0.50671;0.61588;0.52185;0.00070;0.75497;0.51709;0.46893;
7/1/2016;00:04:04.2;0.24786;0.65274;0.27066;0.26715;1.73377;1.72378;-5.24292;-7.09778;0.00040;0.50705;0.61578;0.52222;0.00052;0.75510;0.51740;0.46887;
7/1/2016;00:04:04.4;0.24789;0.65283;0.27066;0.26688;1.73683;1.72562;-5.24323;-7.09473;0.00058;0.50723;0.61578;0.52206;0.00058;0.75497;0.51740;0.46896;
7/1/2016;00:04:04.6;0.24814;0.65280;0.27045;0.26703;1.73805;1.72775;-5.24048;-7.09503;0.00061;0.50711;0.61578;0.52206;0.00034;0.75494;0.51709;0.46899;
7/1/2016;00:04:04.8;0.24808;0.65237;0.27060;0.26712;1.73683;1.73019;-5.23682;-7.09717;0.00073;0.50705;0.61597;0.52228;0.00073;0.75455;0.51740;0.46896;
7/1/2016;00:04:05.0;0.24808;0.65265;0.27094;0.26703;1.74293;1.73126;-5.23743;-7.09198;0.00070;0.50714;0.61584;0.52213;0.00052;0.75497;0.51752;0.46872;
7/1/2016;00:04:05.2;0.24820;0.65308;0.27066;0.26700;1.74171;1.73324;-5.23804;-7.09229;0.00064;0.50711;0.61572;0.52194;0.00052;0.75507;0.51764;0.46890;
7/1/2016;00:04:05.4;0.24814;0.65274;0.27063;0.26694;1.74110;1.73492;-5.23651;-7.09015;0.00049;0.50696;0.61584;0.52203;0.00046;0.75525;0.51733;0.46909;
7/1/2016;00:04:05.6;0.24829;0.65271;0.27084;0.26675;1.74598;1.73660;-5.23438;-7.08862;0.00052;0.50708;0.61603;0.52213;0.00058;0.75519;0.51767;0.46951;
7/1/2016;00:04:05.8;0.24789;0.65259;0.27094;0.26703;1.75208;1.73935;-5.23254;-7.08740;0.00031;0.50729;0.61621;0.52219;0.00064;0.75543;0.51788;0.46960;
7/1/2016;00:04:06.0;0.24777;0.65271;0.27097;0.26697;1.75636;1.74087;-5.23285;-7.08893;0.00034;0.50745;0.61621;0.52213;0.00058;0.75552;0.51810;0.46957;
7/1/2016;00:04:06.2;0.24786;0.65271;0.27090;0.26685;1.75392;1.74240;-5.23193;-7.08466;0.00067;0.50757;0.61606;0.52216;0.00070;0.75552;0.51801;0.46954;
7/1/2016;00:04:06.4;0.24805;0.65265;0.27087;0.26666;1.75575;1.74393;-5.23102;-7.08588;0.00076;0.50735;0.61609;0.52225;0.00092;0.75504;0.51791;0.46976;
7/1/2016;00:04:06.6;0.24805;0.65259;0.27100;0.26697;1.75697;1.74789;-5.22858;-7.08618;0.00055;0.50726;0.61609;0.52228;0.00058;0.75525;0.51794;0.46954;
7/1/2016;00:04:06.8;0.24796;0.65286;0.27103;0.26672;1.75758;1.74789;-5.22827;-7.08405;0.00055;0.50742;0.61646;0.52188;0.00046;0.75549;0.51794;0.46945;
